,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1082,1082,903,4,12,28.0,5720.0,204.28571428571428,4-3-5-7-9-13-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1084,1084,924,4,12,33.0,6830.0,206.96969696969697,4-1-3-5-7-9-13-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1085,1085,909,4,12,31.0,6540.0,210.96774193548384,4-3-5-7-14-6-9-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1087,1087,914,4,12,31.0,6560.0,211.61290322580646,4-1-2-5-7-9-13-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1090,1090,913,4,12,31.0,6890.0,222.25806451612902,4-3-5-14-7-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1092,1092,917,4,12,32.0,7180.0,224.375,4-3-1-2-5-7-9-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1098,1098,906,4,12,30.0,6890.0,229.66666666666663,4-3-5-14-6-9-10-12*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1103,1103,922,4,12,33.0,8030.0,243.3333333333333,4-1-3-5-7-9-10-12*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1104,1104,902,4,12,28.0,6890.0,246.07142857142856,4-3-5-7-9-10-12*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1105,1105,911,4,12,31.0,7720.0,249.03225806451616,4-1-2-5-7-9-10-12*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1115,1115,961,4,13,31.0,940.0,30.322580645161292,4-3-11-10-12-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1116,1116,990,4,13,37.0,3310.0,89.45945945945945,4-3-11-10-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1117,1117,1785,4,13,42.0,3920.0,93.33333333333331,4-1-3-11-10-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1118,1118,1787,4,13,47.0,4760.0,101.27659574468085,4-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1119,1119,1790,4,13,52.0,5390.0,103.65384615384615,4-1-3-11-10-12-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1120,1120,1784,4,13,41.0,4760.0,116.09756097560977,4-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1121,1121,1786,4,13,46.0,5390.0,117.17391304347828,4-1-3-11-10-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1124,1124,955,4,13,29.0,4550.0,156.89655172413794,4-3-5-14-7-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1125,1125,952,4,13,28.0,4550.0,162.5,4-3-5-14-6-9-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1126,1126,978,4,13,34.0,5640.0,165.88235294117646,4-1-3-5-14-7-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1127,1127,965,4,13,32.0,5370.0,167.8125,4-1-2-5-14-7-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1129,1129,971,4,13,33.0,5640.0,170.9090909090909,4-1-3-5-14-6-9-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1130,1130,960,4,13,31.0,5370.0,173.2258064516129,4-1-2-5-14-6-9-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1131,1131,969,4,13,33.0,5720.0,173.33333333333337,4-3-5-14-7-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1132,1132,951,4,13,26.0,4550.0,175.0,4-3-5-7-9-13*,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1133,1133,962,4,13,32.0,5720.0,178.75,4-3-5-14-6-9-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1135,1135,959,4,13,31.0,5640.0,181.9354838709677,4-1-3-5-7-9-13*,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1138,1138,953,4,13,29.0,5370.0,185.17241379310346,4-1-2-5-7-9-13*,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1140,1140,957,4,13,30.0,5720.0,190.66666666666663,4-3-5-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1141,1141,980,4,13,35.0,6830.0,195.14285714285717,4-1-3-5-7-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1143,1143,967,4,13,33.0,6560.0,198.7878787878788,4-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1144,1144,954,4,13,29.0,5890.0,203.1034482758621,4-3-5-7-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1150,1150,956,4,13,30.0,6520.0,217.3333333333333,4-3-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1162,1162,958,4,13,30.0,7450.0,248.3333333333333,4-3-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1173,1173,1001,4,14,11.0,400.0,36.36363636363637,4-3-5-14*,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1174,1174,1002,4,14,12.0,750.0,62.5,4-3-5-7-14*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1175,1175,1006,4,14,16.0,1040.0,65.0,4-1-3-5-14*,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1176,1176,1003,4,14,14.0,1080.0,77.14285714285714,4-1-2-5-14*,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1177,1177,1008,4,14,17.0,1570.0,92.35294117647058,4-1-3-5-7-14*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,1178,1004,4,14,15.0,1640.0,109.33333333333331,4-3-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1179,1179,1005,4,14,15.0,1690.0,112.66666666666669,4-1-2-5-7-14*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1180,1180,1007,4,14,16.0,2350.0,146.875,4-3-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1181,1181,1890,4,14,42.0,6400.0,152.38095238095238,4-3-11-10-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1189,1189,1886,4,14,27.0,5440.0,201.48148148148152,4-3-5-7-9-6-14*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1190,1190,1889,4,14,32.0,6700.0,209.375,4-1-3-5-7-9-6-14*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1191,1191,1887,4,14,30.0,6510.0,217.0,4-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1193,1193,1025,5,6,5.0,200.0,40.0,5-14-6*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1194,1194,1026,5,6,6.0,500.0,83.33333333333333,5-7-14-6*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,1195,1032,5,6,46.0,7240.0,157.3913043478261,5-3-11-10-12-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1196,1196,1028,5,6,36.0,5840.0,162.22222222222226,5-3-11-10-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1198,1198,1033,5,6,46.0,7800.0,169.56521739130434,5-3-11-10-12-13-9-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1199,1199,1030,5,6,41.0,7210.0,175.85365853658539,5-3-11-10-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1202,1202,1029,5,6,40.0,7750.0,193.75,5-2-1-3-11-10-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1205,1205,1027,5,6,20.0,4020.0,201.0,5-14-7-9-6*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1208,1208,1163,5,6,17.0,4020.0,236.4705882352941,5-7-9-6*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1209,1209,1041,5,7,5.0,200.0,40.0,5-14-7*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1210,1210,1040,5,7,2.0,200.0,100.0,5-7*,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,1211,1046,5,7,47.0,7240.0,154.04255319148936,5-3-11-10-12-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1212,1212,1042,5,7,37.0,5840.0,157.83783783783784,5-3-11-10-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1213,1213,1047,5,7,47.0,7800.0,165.95744680851064,5-3-11-10-12-13-9-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1216,1216,1043,5,7,40.0,7210.0,180.25,5-3-11-10-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1218,1218,1044,5,7,41.0,7750.0,189.02439024390245,5-2-1-3-11-10-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1220,1220,1220,5,7,20.0,4020.0,201.0,5-14-6-9-7*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1224,1224,1054,5,8,11.0,60.0,5.454545454545454,5-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1225,1225,1055,5,8,12.0,290.0,24.16666666666667,5-7-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1226,1226,1057,5,8,47.0,6290.0,133.82978723404256,5-3-11-10-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1228,1228,1056,5,8,46.0,6290.0,136.7391304347826,5-3-11-10-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1235,1235,1279,5,8,27.0,4420.0,163.7037037037037,5-7-9-6-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1239,1239,1074,5,9,39.0,5950.0,152.56410256410254,5-3-11-10-12-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1240,1240,1072,5,9,29.0,4570.0,157.58620689655172,5-3-11-10-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1242,1242,1075,5,9,39.0,6500.0,166.66666666666666,5-3-11-10-12-13-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1243,1243,1348,5,9,40.0,6790.0,169.75,5-2-1-4-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1244,1244,1076,5,9,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-12-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1246,1246,1073,5,9,33.0,6120.0,185.45454545454547,5-2-1-3-11-10-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1248,1248,1071,5,9,13.0,2840.0,218.4615384615384,5-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1249,1249,1069,5,9,12.0,2840.0,236.66666666666663,5-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1250,1250,1068,5,9,10.0,2840.0,284.0,5-7-9*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1251,1251,1070,5,9,13.0,4020.0,309.23076923076917,5-7-14-6-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1252,1252,1082,5,10,24.0,630.0,26.25,5-3-11-10*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1253,1253,1455,5,10,35.0,2260.0,64.57142857142857,5-2-1-4-3-11-10*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1254,1254,1089,5,10,28.0,1830.0,65.35714285714286,5-2-1-3-11-10*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1255,1255,1088,5,10,28.0,5470.0,195.35714285714286,5-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1256,1256,1085,5,10,27.0,5470.0,202.59259259259255,5-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1257,1257,1091,5,10,28.0,6020.0,215.0,5-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1258,1258,1083,5,10,25.0,5470.0,218.8,5-7-9-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1259,1259,1086,5,10,27.0,6020.0,222.96296296296296,5-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1260,1260,1081,5,10,18.0,4230.0,235.0,5-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1261,1261,1087,5,10,28.0,6740.0,240.7142857142857,5-7-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1262,1262,1084,5,10,25.0,6020.0,240.8,5-7-9-13-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1263,1263,1079,5,10,17.0,4230.0,248.82352941176467,5-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1264,1264,1090,5,10,28.0,7300.0,260.7142857142857,5-7-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1265,1265,1078,5,10,15.0,4230.0,282.0,5-7-9-10*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1266,1266,1080,5,10,18.0,5480.0,304.4444444444445,5-7-14-6-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1267,1267,1092,5,11,14.0,280.0,20.0,5-3-11*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1268,1268,1581,5,11,25.0,1790.0,71.6,5-2-1-4-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1269,1269,1093,5,11,18.0,1400.0,77.77777777777777,5-2-1-3-11*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1270,1270,1582,5,11,28.0,4930.0,176.0714285714286,5-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1271,1271,1095,5,11,27.0,4930.0,182.59259259259255,5-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1272,1272,1094,5,11,25.0,4930.0,197.2,5-7-9-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1273,1273,1583,5,11,28.0,6200.0,221.42857142857144,5-7-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1274,1274,1108,5,12,29.0,1010.0,34.827586206896555,5-3-11-10-12*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1275,1275,1691,5,12,40.0,2690.0,67.25,5-2-1-4-3-11-10-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1276,1276,1109,5,12,33.0,2250.0,68.18181818181819,5-2-1-3-11-10-12*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1277,1277,1110,5,12,39.0,5950.0,152.56410256410254,5-3-11-10-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1279,1279,1690,5,12,39.0,6500.0,166.66666666666666,5-3-11-10-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1280,1280,1103,5,12,23.0,3890.0,169.1304347826087,5-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1281,1281,1111,5,12,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1283,1283,1099,5,12,22.0,3890.0,176.8181818181818,5-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1285,1285,1107,5,12,23.0,4410.0,191.7391304347826,5-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1286,1286,1096,5,12,20.0,3890.0,194.5,5-7-9-12*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1287,1287,1101,5,12,22.0,4410.0,200.45454545454547,5-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1288,1288,1098,5,12,20.0,4410.0,220.5,5-7-9-13-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1289,1289,1102,5,12,23.0,5090.0,221.30434782608697,5-7-14-6-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1290,1290,1105,5,12,23.0,5470.0,237.8260869565217,5-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1291,1291,1106,5,12,23.0,5620.0,244.34782608695653,5-7-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1292,1292,1100,5,12,22.0,5470.0,248.63636363636363,5-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1293,1293,1097,5,12,20.0,5470.0,273.5,5-7-9-10-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1294,1294,1104,5,12,23.0,6740.0,293.0434782608696,5-7-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1295,1295,1124,5,13,31.0,1160.0,37.41935483870968,5-3-11-10-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1296,1296,1125,5,13,35.0,2420.0,69.14285714285714,5-2-1-3-11-10-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1297,1297,1126,5,13,37.0,5030.0,135.94594594594594,5-3-11-10-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1298,1298,1130,5,13,47.0,6500.0,138.2978723404255,5-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1301,1301,1115,5,13,21.0,3270.0,155.71428571428572,5-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1302,1302,1128,5,13,41.0,6500.0,158.53658536585363,5-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1304,1304,1127,5,13,41.0,6600.0,160.97560975609755,5-2-1-3-11-10-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1305,1305,1113,5,13,20.0,3270.0,163.5,5-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1307,1307,1121,5,13,25.0,4410.0,176.4,5-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1309,1309,1112,5,13,18.0,3270.0,181.66666666666663,5-7-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1310,1310,1118,5,13,24.0,4410.0,183.75,5-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1311,1311,1116,5,13,22.0,4410.0,200.45454545454547,5-7-9-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
