,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
957,4,13,30.0,5720.0,190.66666666666666,4-3-5-7-9-12-13*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
980,4,13,35.0,6830.0,195.14285714285714,4-1-3-5-7-9-12-13*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
967,4,13,33.0,6560.0,198.78787878787878,4-1-2-5-7-9-12-13*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
954,4,13,29.0,5890.0,203.10344827586206,4-3-5-7-14-6-9-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
956,4,13,30.0,6520.0,217.33333333333334,4-3-1-2-5-7-9-13*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
958,4,13,30.0,7450.0,248.33333333333334,4-3-5-7-9-10-12-13*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1001,4,14,11.0,400.0,36.36363636363637,4-3-5-14*,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002,4,14,12.0,750.0,62.5,4-3-5-7-14*,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1006,4,14,16.0,1040.0,65.0,4-1-3-5-14*,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1003,4,14,14.0,1080.0,77.14285714285714,4-1-2-5-14*,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1008,4,14,17.0,1570.0,92.3529411764706,4-1-3-5-7-14*,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1004,4,14,15.0,1640.0,109.33333333333333,4-3-1-2-5-14*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1005,4,14,15.0,1690.0,112.66666666666667,4-1-2-5-7-14*,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1007,4,14,16.0,2350.0,146.875,4-3-1-2-5-7-14*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1890,4,14,42.0,6400.0,152.38095238095238,4-3-11-10-9-7-5-14*,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1886,4,14,27.0,5440.0,201.4814814814815,4-3-5-7-9-6-14*,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1889,4,14,32.0,6700.0,209.375,4-1-3-5-7-9-6-14*,8.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1887,4,14,30.0,6510.0,217.0,4-1-2-5-7-9-6-14*,8.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1025,5,6,5.0,200.0,40.0,5-14-6*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1026,5,6,6.0,500.0,83.33333333333333,5-7-14-6*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1032,5,6,46.0,7240.0,157.3913043478261,5-3-11-10-12-9-6*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1028,5,6,36.0,5840.0,162.22222222222223,5-3-11-10-9-6*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1033,5,6,46.0,7800.0,169.56521739130434,5-3-11-10-12-13-9-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1030,5,6,41.0,7210.0,175.85365853658536,5-3-11-10-9-7-14-6*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1029,5,6,40.0,7750.0,193.75,5-2-1-3-11-10-9-6*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1027,5,6,20.0,4020.0,201.0,5-14-7-9-6*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1163,5,6,17.0,4020.0,236.47058823529412,5-7-9-6*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1041,5,7,5.0,200.0,40.0,5-14-7*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1040,5,7,2.0,200.0,100.0,5-7*,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,5,7,47.0,7240.0,154.04255319148936,5-3-11-10-12-9-7*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1042,5,7,37.0,5840.0,157.83783783783784,5-3-11-10-9-7*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1047,5,7,47.0,7800.0,165.95744680851064,5-3-11-10-12-13-9-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1043,5,7,40.0,7210.0,180.25,5-3-11-10-9-6-14-7*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1044,5,7,41.0,7750.0,189.02439024390245,5-2-1-3-11-10-9-7*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1220,5,7,20.0,4020.0,201.0,5-14-6-9-7*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1054,5,8,11.0,60.0,5.454545454545454,5-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1055,5,8,12.0,290.0,24.166666666666668,5-7-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1057,5,8,47.0,6290.0,133.82978723404256,5-3-11-10-9-7-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1056,5,8,46.0,6290.0,136.7391304347826,5-3-11-10-9-6-14-8*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1279,5,8,27.0,4420.0,163.7037037037037,5-7-9-6-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1074,5,9,39.0,5950.0,152.56410256410257,5-3-11-10-12-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1072,5,9,29.0,4570.0,157.58620689655172,5-3-11-10-9*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1075,5,9,39.0,6500.0,166.66666666666666,5-3-11-10-12-13-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1348,5,9,40.0,6790.0,169.75,5-2-1-4-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1076,5,9,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-12-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1073,5,9,33.0,6120.0,185.45454545454547,5-2-1-3-11-10-9*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1071,5,9,13.0,2840.0,218.46153846153845,5-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1069,5,9,12.0,2840.0,236.66666666666666,5-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1068,5,9,10.0,2840.0,284.0,5-7-9*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1070,5,9,13.0,4020.0,309.2307692307692,5-7-14-6-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1082,5,10,24.0,630.0,26.25,5-3-11-10*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1455,5,10,35.0,2260.0,64.57142857142857,5-2-1-4-3-11-10*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1089,5,10,28.0,1830.0,65.35714285714286,5-2-1-3-11-10*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1088,5,10,28.0,5470.0,195.35714285714286,5-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1085,5,10,27.0,5470.0,202.59259259259258,5-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1091,5,10,28.0,6020.0,215.0,5-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1083,5,10,25.0,5470.0,218.8,5-7-9-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1086,5,10,27.0,6020.0,222.96296296296296,5-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1081,5,10,18.0,4230.0,235.0,5-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1087,5,10,28.0,6740.0,240.71428571428572,5-7-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1084,5,10,25.0,6020.0,240.8,5-7-9-13-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1079,5,10,17.0,4230.0,248.8235294117647,5-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1090,5,10,28.0,7300.0,260.7142857142857,5-7-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1078,5,10,15.0,4230.0,282.0,5-7-9-10*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1080,5,10,18.0,5480.0,304.44444444444446,5-7-14-6-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1092,5,11,14.0,280.0,20.0,5-3-11*,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1581,5,11,25.0,1790.0,71.6,5-2-1-4-3-11*,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1093,5,11,18.0,1400.0,77.77777777777777,5-2-1-3-11*,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1582,5,11,28.0,4930.0,176.07142857142858,5-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1095,5,11,27.0,4930.0,182.59259259259258,5-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1094,5,11,25.0,4930.0,197.2,5-7-9-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1583,5,11,28.0,6200.0,221.42857142857142,5-7-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1108,5,12,29.0,1010.0,34.827586206896555,5-3-11-10-12*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1691,5,12,40.0,2690.0,67.25,5-2-1-4-3-11-10-12*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1109,5,12,33.0,2250.0,68.18181818181819,5-2-1-3-11-10-12*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1110,5,12,39.0,5950.0,152.56410256410257,5-3-11-10-9-12*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1690,5,12,39.0,6500.0,166.66666666666666,5-3-11-10-9-13-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1103,5,12,23.0,3890.0,169.1304347826087,5-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1111,5,12,43.0,7540.0,175.34883720930233,5-2-1-3-11-10-9-12*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1099,5,12,22.0,3890.0,176.8181818181818,5-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1107,5,12,23.0,4410.0,191.7391304347826,5-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1096,5,12,20.0,3890.0,194.5,5-7-9-12*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1101,5,12,22.0,4410.0,200.45454545454547,5-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1098,5,12,20.0,4410.0,220.5,5-7-9-13-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1102,5,12,23.0,5090.0,221.30434782608697,5-7-14-6-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1105,5,12,23.0,5470.0,237.82608695652175,5-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1106,5,12,23.0,5620.0,244.34782608695653,5-7-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1100,5,12,22.0,5470.0,248.63636363636363,5-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1097,5,12,20.0,5470.0,273.5,5-7-9-10-12*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1104,5,12,23.0,6740.0,293.04347826086956,5-7-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1124,5,13,31.0,1160.0,37.41935483870968,5-3-11-10-12-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1125,5,13,35.0,2420.0,69.14285714285714,5-2-1-3-11-10-12-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1126,5,13,37.0,5030.0,135.94594594594594,5-3-11-10-9-13*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1130,5,13,47.0,6500.0,138.29787234042553,5-3-11-10-12-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1115,5,13,21.0,3270.0,155.71428571428572,5-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1128,5,13,41.0,6500.0,158.53658536585365,5-3-11-10-9-12-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1127,5,13,41.0,6600.0,160.97560975609755,5-2-1-3-11-10-9-13*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1113,5,13,20.0,3270.0,163.5,5-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1121,5,13,25.0,4410.0,176.4,5-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1112,5,13,18.0,3270.0,181.66666666666666,5-7-9-13*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1118,5,13,24.0,4410.0,183.75,5-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1116,5,13,22.0,4410.0,200.45454545454547,5-7-9-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1114,5,13,21.0,4460.0,212.38095238095238,5-7-14-6-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1120,5,13,25.0,5620.0,224.8,5-7-14-6-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1123,5,13,25.0,6020.0,240.8,5-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1119,5,13,24.0,6020.0,250.83333333333334,5-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1117,5,13,22.0,6020.0,273.6363636363636,5-7-9-10-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1122,5,13,25.0,7300.0,292.0,5-7-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1132,5,14,3.0,0.0,0.0,5-14*,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1133,5,14,4.0,200.0,50.0,5-7-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1140,5,14,49.0,7240.0,147.75510204081633,5-3-11-10-12-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1135,5,14,39.0,5840.0,149.74358974358975,5-3-11-10-9-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1138,5,14,48.0,7240.0,150.83333333333334,5-3-11-10-12-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1134,5,14,38.0,5840.0,153.68421052631578,5-3-11-10-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1892,5,14,19.0,4020.0,211.57894736842104,5-7-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1164,6,7,4.0,100.0,25.0,6-14-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1165,6,7,7.0,500.0,71.42857142857143,6-14-5-7*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1166,6,7,15.0,1860.0,124.0,6-9-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1167,6,8,10.0,30.0,3.0,6-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1168,6,8,25.0,2200.0,88.0,6-9-7-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1169,6,8,28.0,4420.0,157.85714285714286,6-9-7-5-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1170,6,9,7.0,880.0,125.71428571428571,6-9*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1171,6,9,12.0,1860.0,155.0,6-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1356,6,9,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1352,6,9,34.0,5840.0,171.76470588235293,6-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1353,6,9,35.0,7210.0,206.0,6-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1351,6,9,15.0,4020.0,268.0,6-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1457,6,10,29.0,1020.0,35.172413793103445,6-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1460,6,10,30.0,1510.0,50.333333333333336,6-14-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1461,6,10,33.0,2580.0,78.18181818181819,6-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1174,6,10,22.0,3360.0,152.72727272727272,6-9-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1465,6,10,44.0,7210.0,163.86363636363637,6-9-7-14-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1176,6,10,27.0,4430.0,164.07407407407408,6-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1178,6,10,41.0,7210.0,175.85365853658536,6-9-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1175,6,10,22.0,3890.0,176.8181818181818,6-9-13-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1172,6,10,12.0,2150.0,179.16666666666666,6-9-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1177,6,10,27.0,4970.0,184.07407407407408,6-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1173,6,10,17.0,3200.0,188.23529411764707,6-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1458,6,10,30.0,6740.0,224.66666666666666,6-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
