"","Iteration","f1_TRT","f2_ATT","Temperature","C_epoch_number","L_iteration_per_epoch","A_num_accepted_moves_per_epoch","eps_num_epochs_without_accepting_solution"
"9714",698,164,6.37154811715481,236.495665882299,74,698,1,0
"9715",699,166,6.2744769874477,236.495665882299,74,699,1,0
"9716",700,169,6.2744769874477,236.495665882299,74,700,1,0
"9717",0,171,6.1907949790795,224.670882588184,75,0,0,0
"9718",1,167,6.1907949790795,224.670882588184,75,1,0,0
"9719",2,162,6.1907949790795,224.670882588184,75,2,0,0
"9720",3,165,6.09874476987448,224.670882588184,75,3,0,0
"9721",4,131,5.82928870292887,224.670882588184,75,4,0,0
"9722",5,138,7.21422594142259,224.670882588184,75,5,0,0
"9723",6,146,7.21422594142259,224.670882588184,75,6,0,0
"9724",7,138,7.21422594142259,224.670882588184,75,7,0,0
"9725",8,140,7.21422594142259,224.670882588184,75,8,0,0
"9726",9,132,7.23096234309623,224.670882588184,75,9,0,0
"9727",10,137,7.02175732217573,224.670882588184,75,10,0,0
"9728",11,139,7.02175732217573,224.670882588184,75,11,0,0
"9729",12,144,6.59497907949791,224.670882588184,75,12,0,0
"9730",13,141,6.59497907949791,224.670882588184,75,13,0,0
"9731",14,143,6.2602510460251,224.670882588184,75,14,0,0
"9732",15,141,6.59497907949791,224.670882588184,75,15,0,0
"9733",16,136,6.59497907949791,224.670882588184,75,16,0,0
"9734",17,141,6.59497907949791,224.670882588184,75,17,0,0
"9735",18,139,6.67866108786611,224.670882588184,75,18,0,0
"9736",19,136,6.67866108786611,224.670882588184,75,19,0,0
"9737",20,139,6.67866108786611,224.670882588184,75,20,0,0
"9738",21,141,6.34393305439331,224.670882588184,75,21,0,0
"9739",22,146,6.24351464435146,224.670882588184,75,22,0,0
"9740",23,142,6.24351464435146,224.670882588184,75,23,0,0
"9741",24,145,5.8418410041841,224.670882588184,75,24,0,0
"9742",25,142,5.8418410041841,224.670882588184,75,25,0,0
"9743",26,150,5.8418410041841,224.670882588184,75,26,0,0
"9744",27,145,5.8418410041841,224.670882588184,75,27,0,0
"9745",28,153,5.8418410041841,224.670882588184,75,28,0,0
"9746",29,148,5.8418410041841,224.670882588184,75,29,0,0
"9747",30,153,5.8418410041841,224.670882588184,75,30,0,0
"9748",31,155,5.5907949790795,224.670882588184,75,31,0,0
"9749",32,157,5.5907949790795,224.670882588184,75,32,0,0
"9750",33,155,5.60334728033473,224.670882588184,75,33,0,0
"9751",34,130,6.6652719665272,224.670882588184,75,34,0,0
"9752",35,126,6.7907949790795,224.670882588184,75,35,0,0
"9753",36,128,6.7907949790795,224.670882588184,75,36,0,0
"9754",37,130,6.6652719665272,224.670882588184,75,37,0,0
"9755",38,130,6.6652719665272,224.670882588184,75,38,0,0
"9756",39,128,6.6652719665272,224.670882588184,75,39,0,0
"9757",40,131,6.581589958159,224.670882588184,75,40,0,0
"9758",41,126,6.59414225941423,224.670882588184,75,41,0,0
"9759",42,126,6.59414225941423,224.670882588184,75,42,0,0
"9760",43,124,6.84518828451883,224.670882588184,75,43,0,0
"9761",44,132,6.59832635983264,224.670882588184,75,44,0,0
"9762",45,135,6.26443514644351,224.670882588184,75,45,0,0
"9763",46,131,6.81255230125523,224.670882588184,75,46,0,0
"9764",47,134,6.43598326359833,224.670882588184,75,47,0,0
"9765",48,137,6.37322175732218,224.670882588184,75,48,0,0
"9766",49,132,7.06359832635983,224.670882588184,75,49,0,0
"9767",50,128,7.15564853556485,224.670882588184,75,50,0,0
"9768",51,130,7.03012552301255,224.670882588184,75,51,0,0
"9769",52,125,7.21422594142259,224.670882588184,75,52,0,0
"9770",53,120,7.44016736401674,224.670882588184,75,53,0,0
"9771",54,126,7.18075313807531,224.670882588184,75,54,0,0
"9772",55,123,7.61589958158996,224.670882588184,75,55,0,0
"9773",56,127,7.57405857740586,224.670882588184,75,56,0,0
"9774",57,132,7.36066945606695,224.670882588184,75,57,0,0
"9775",58,136,7.23514644351464,224.670882588184,75,58,0,0
"9776",59,142,7.23514644351464,224.670882588184,75,59,0,0
"9777",60,145,6.8836820083682,224.670882588184,75,60,0,0
"9778",61,141,6.8836820083682,224.670882588184,75,61,0,0
"9779",62,144,6.8836820083682,224.670882588184,75,62,0,0
"9780",63,148,6.8836820083682,224.670882588184,75,63,0,0
"9781",64,146,6.8836820083682,224.670882588184,75,64,0,0
"9782",65,144,7.0092050209205,224.670882588184,75,65,0,0
"9783",66,138,7.2602510460251,224.670882588184,75,66,0,0
"9784",67,138,7.2602510460251,224.670882588184,75,67,0,0
"9785",68,136,7.2602510460251,224.670882588184,75,68,0,0
"9786",69,128,7.29790794979079,224.670882588184,75,69,0,0
"9787",70,131,7.19748953974895,224.670882588184,75,70,0,0
"9788",71,134,7.59414225941423,224.670882588184,75,71,0,0
"9789",72,138,7.59414225941423,224.670882588184,75,72,0,0
"9790",73,141,7.56066945606695,224.670882588184,75,73,0,0
"9791",74,149,7.35062761506276,224.670882588184,75,74,0,0
"9792",75,146,7.35062761506276,224.670882588184,75,75,0,0
"9793",76,153,6.86945606694561,224.670882588184,75,76,0,0
"9794",77,156,6.86945606694561,224.670882588184,75,77,0,0
"9795",78,160,6.86945606694561,224.670882588184,75,78,0,0
"9796",79,160,6.86945606694561,224.670882588184,75,79,0,0
"9797",80,165,6.86945606694561,224.670882588184,75,80,0,0
"9798",81,169,6.80669456066946,224.670882588184,75,81,0,0
"9799",82,169,6.80669456066946,224.670882588184,75,82,0,0
"9800",83,164,6.80669456066946,224.670882588184,75,83,0,0
"9801",84,160,6.89037656903766,224.670882588184,75,84,0,0
"9802",85,165,6.89037656903766,224.670882588184,75,85,0,0
"9803",86,167,6.89037656903766,224.670882588184,75,86,0,0
"9804",87,163,6.89037656903766,224.670882588184,75,87,0,0
"9805",88,168,6.59916317991632,224.670882588184,75,88,0,0
"9806",89,173,6.59916317991632,224.670882588184,75,89,0,0
"9807",90,170,6.59916317991632,224.670882588184,75,90,0,0
"9808",91,170,6.59916317991632,224.670882588184,75,91,0,0
"9809",92,165,6.59916317991632,224.670882588184,75,92,0,0
"9810",93,168,6.59916317991632,224.670882588184,75,93,0,0
"9811",94,165,6.86610878661088,224.670882588184,75,94,0,0
"9812",95,160,6.88702928870293,224.670882588184,75,95,0,0
"9813",96,155,7.1255230125523,224.670882588184,75,96,0,0
"9814",97,162,6.55062761506276,224.670882588184,75,97,0,0
"9815",98,158,6.55062761506276,224.670882588184,75,98,0,0
"9816",99,164,6.51297071129707,224.670882588184,75,99,0,0
"9817",100,159,6.51297071129707,224.670882588184,75,100,0,0
"9818",101,157,7.18828451882845,224.670882588184,75,101,0,0
"9819",102,155,7.71129707112971,224.670882588184,75,102,0,0
"9820",103,163,7.71129707112971,224.670882588184,75,103,0,0
"9821",104,153,6.98661087866109,224.670882588184,75,104,0,0
"9822",105,157,6.95732217573222,224.670882588184,75,105,0,0
"9823",106,152,6.95732217573222,224.670882588184,75,106,0,0
"9824",107,155,6.95732217573222,224.670882588184,75,107,0,0
"9825",108,158,6.95732217573222,224.670882588184,75,108,0,0
"9826",109,155,6.95732217573222,224.670882588184,75,109,0,0
"9827",110,158,6.95732217573222,224.670882588184,75,110,0,0
"9828",111,155,6.96569037656904,224.670882588184,75,111,0,0
"9829",112,158,6.95732217573222,224.670882588184,75,112,0,0
"9830",113,154,6.99916317991632,224.670882588184,75,113,0,0
"9831",114,159,6.91129707112971,224.670882588184,75,114,0,0
"9832",115,156,6.91129707112971,224.670882588184,75,115,0,0
"9833",116,153,6.91129707112971,224.670882588184,75,116,0,0
"9834",117,149,6.91129707112971,224.670882588184,75,117,0,0
"9835",118,145,7.26778242677824,224.670882588184,75,118,0,0
"9836",119,148,7.26778242677824,224.670882588184,75,119,0,0
"9837",120,145,7.26778242677824,224.670882588184,75,120,0,0
"9838",121,142,7.3347280334728,224.670882588184,75,121,0,0
"9839",122,138,7.3347280334728,224.670882588184,75,122,0,0
"9840",123,133,7.42259414225941,224.670882588184,75,123,0,0
"9841",124,129,7.42259414225941,224.670882588184,75,124,0,0
"9842",125,126,7.42259414225941,224.670882588184,75,125,0,0
"9843",126,131,7.3347280334728,224.670882588184,75,126,0,0
"9844",127,128,7.40585774058577,224.670882588184,75,127,0,0
"9845",128,124,7.40585774058577,224.670882588184,75,128,0,0
"9846",129,129,7.21757322175732,224.670882588184,75,129,0,0
"9847",130,134,7.20502092050209,224.670882588184,75,130,0,0
"9848",131,138,7.20502092050209,224.670882588184,75,131,0,0
"9849",132,140,7.14644351464435,224.670882588184,75,132,0,0
"9850",133,143,7.0928870292887,224.670882588184,75,133,0,0
"9851",134,139,7.0928870292887,224.670882588184,75,134,0,0
"9852",135,143,6.52803347280335,224.670882588184,75,135,0,0
"9853",136,147,6.31046025104602,224.670882588184,75,136,0,0
"9854",137,151,6.31046025104602,224.670882588184,75,137,0,0
"9855",138,151,6.33556485355649,224.670882588184,75,138,0,0
"9856",139,154,5.96150627615063,224.670882588184,75,139,0,0
"9857",140,152,6.01171548117155,224.670882588184,75,140,0,0
"9858",141,156,6.01171548117155,224.670882588184,75,141,0,0
"9859",142,159,5.89874476987448,224.670882588184,75,142,0,0
"9860",143,156,5.89874476987448,224.670882588184,75,143,0,0
"9861",144,152,6.01589958158996,224.670882588184,75,144,0,0
"9862",145,148,6.19581589958159,224.670882588184,75,145,0,0
"9863",146,153,5.84016736401674,224.670882588184,75,146,0,0
"9864",147,153,5.84016736401674,224.670882588184,75,147,0,0
"9865",148,155,5.72301255230126,224.670882588184,75,148,0,0
"9866",149,152,5.83598326359833,224.670882588184,75,149,0,0
"9867",150,149,5.9489539748954,224.670882588184,75,150,0,0
"9868",151,153,5.76903765690377,224.670882588184,75,151,0,0
"9869",152,156,5.76903765690377,224.670882588184,75,152,0,0
"9870",153,147,6.22510460251046,224.670882588184,75,153,0,0
"9871",154,143,6.25020920502092,224.670882588184,75,154,0,0
"9872",155,148,6.25020920502092,224.670882588184,75,155,0,0
"9873",156,119,6.93054393305439,224.670882588184,75,156,0,0
"9874",157,145,5.87949790794979,224.670882588184,75,157,0,0
"9875",158,153,5.87949790794979,224.670882588184,75,158,0,0
"9876",159,161,5.86276150627615,224.670882588184,75,159,0,0
"9877",160,161,5.86276150627615,224.670882588184,75,160,0,0
"9878",161,150,6.11464435146444,224.670882588184,75,161,0,0
"9879",162,147,6.12719665271967,224.670882588184,75,162,0,0
"9880",163,152,6.12719665271967,224.670882588184,75,163,0,0
"9881",164,149,6.24016736401674,224.670882588184,75,164,0,0
"9882",165,145,6.31548117154812,224.670882588184,75,165,0,0
"9883",166,142,6.33221757322176,224.670882588184,75,166,0,0
"9884",167,155,6.20669456066946,224.670882588184,75,167,0,0
"9885",168,159,6.20669456066946,224.670882588184,75,168,0,0
"9886",169,156,6.20669456066946,224.670882588184,75,169,0,0
"9887",170,159,6.20669456066946,224.670882588184,75,170,0,0
"9888",171,155,6.20669456066946,224.670882588184,75,171,0,0
"9889",172,152,6.20669456066946,224.670882588184,75,172,0,0
"9890",173,148,6.34476987447699,224.670882588184,75,173,0,0
"9891",174,151,6.11882845188285,224.670882588184,75,174,0,0
"9892",175,154,6.11882845188285,224.670882588184,75,175,0,0
"9893",176,159,6.00334728033473,224.670882588184,75,176,0,0
"9894",177,164,6.00334728033473,224.670882588184,75,177,0,0
"9895",178,161,6.02008368200837,224.670882588184,75,178,0,0
"9896",179,153,6.07866108786611,224.670882588184,75,179,0,0
"9897",180,156,6.07866108786611,224.670882588184,75,180,0,0
"9898",181,163,6.22259414225941,224.670882588184,75,181,0,0
"9899",182,171,6.03849372384937,224.670882588184,75,182,0,0
"9900",183,168,6.04686192468619,224.670882588184,75,183,0,0
"9901",184,164,6.04686192468619,224.670882588184,75,184,0,0
"9902",185,156,6.06359832635983,224.670882588184,75,185,0,0
"9903",186,158,5.90878661087866,224.670882588184,75,186,0,0
"9904",187,156,5.90878661087866,224.670882588184,75,187,0,0
"9905",188,164,5.90878661087866,224.670882588184,75,188,0,0
"9906",189,162,5.90878661087866,224.670882588184,75,189,0,0
"9907",190,157,5.91297071129707,224.670882588184,75,190,0,0
"9908",191,155,6.37991631799163,224.670882588184,75,191,0,0
"9909",192,153,6.50543933054393,224.670882588184,75,192,0,0
"9910",193,149,6.50543933054393,224.670882588184,75,193,0,0
"9911",194,152,6.40502092050209,224.670882588184,75,194,0,0
"9912",195,150,6.84016736401674,224.670882588184,75,195,0,0
"9913",196,155,6.83598326359833,224.670882588184,75,196,0,0
"9914",197,152,6.87615062761506,224.670882588184,75,197,0,0
"9915",198,157,6.44100418410042,224.670882588184,75,198,0,0
"9916",199,159,6.31548117154812,224.670882588184,75,199,0,0
"9917",200,162,6.31548117154812,224.670882588184,75,200,0,0
"9918",201,165,6.05020920502092,224.670882588184,75,201,0,0
"9919",202,165,6.05020920502092,224.670882588184,75,202,0,0
"9920",203,160,6.0092050209205,224.670882588184,75,203,0,0
"9921",204,160,6.0092050209205,224.670882588184,75,204,0,0
"9922",205,162,6.0092050209205,224.670882588184,75,205,0,0
"9923",206,151,7.46694560669456,224.670882588184,75,206,0,0
"9924",207,152,7.46694560669456,224.670882588184,75,207,0,0
"9925",208,148,7.59246861924686,224.670882588184,75,208,0,0
"9926",209,147,6.64602510460251,224.670882588184,75,209,0,0
"9927",210,149,6.27280334728033,224.670882588184,75,210,0,0
"9928",211,146,6.31464435146443,224.670882588184,75,211,0,0
"9929",212,142,6.39832635983264,224.670882588184,75,212,0,0
"9930",213,145,6.39832635983264,224.670882588184,75,213,0,0
"9931",214,148,6.27280334728033,224.670882588184,75,214,0,0
"9932",215,152,6.00083682008368,224.670882588184,75,215,0,0
"9933",216,154,5.87531380753138,224.670882588184,75,216,0,0
"9934",217,155,6.11380753138075,224.670882588184,75,217,0,0
"9935",218,147,6.11380753138075,224.670882588184,75,218,0,0
"9936",219,150,5.98075313807531,224.670882588184,75,219,0,0
"9937",220,146,5.98075313807531,224.670882588184,75,220,0,0
"9938",221,144,5.98075313807531,224.670882588184,75,221,0,0
"9939",222,148,5.98075313807531,224.670882588184,75,222,0,0
"9940",223,146,5.98075313807531,224.670882588184,75,223,0,0
"9941",224,143,6.16485355648536,224.670882588184,75,224,0,0
"9942",225,119,6.89372384937239,224.670882588184,75,225,0,0
"9943",226,116,6.91046025104603,224.670882588184,75,226,0,0
"9944",227,120,6.60502092050209,224.670882588184,75,227,0,0
"9945",228,126,6.60502092050209,224.670882588184,75,228,0,0
"9946",229,129,6.38493723849372,224.670882588184,75,229,0,0
"9947",230,125,6.38493723849372,224.670882588184,75,230,0,0
"9948",231,133,6.38493723849372,224.670882588184,75,231,0,0
"9949",232,129,6.43096234309623,224.670882588184,75,232,0,0
"9950",233,132,6.26359832635983,224.670882588184,75,233,0,0
"9951",234,140,6.24686192468619,224.670882588184,75,234,0,0
"9952",235,143,6.24686192468619,224.670882588184,75,235,0,0
"9953",236,140,6.41422594142259,224.670882588184,75,236,0,0
"9954",237,144,6.38493723849372,224.670882588184,75,237,0,0
"9955",238,148,5.8326359832636,224.670882588184,75,238,0,0
"9956",239,151,5.8326359832636,224.670882588184,75,239,0,0
"9957",240,148,5.8326359832636,224.670882588184,75,240,0,0
"9958",241,144,5.86192468619247,224.670882588184,75,241,0,0
"9959",242,147,5.79497907949791,224.670882588184,75,242,0,0
"9960",243,150,5.66945606694561,224.670882588184,75,243,0,0
"9961",244,148,6.02845188284519,224.670882588184,75,244,0,0
"9962",245,151,5.90292887029289,224.670882588184,75,245,0,0
"9963",246,149,5.90292887029289,224.670882588184,75,246,0,0
"9964",247,116,6.61004184100418,224.670882588184,75,247,0,0
"9965",248,90,6.78828451882845,224.670882588184,75,248,0,0
"9966",249,98,6.75062761506276,224.670882588184,75,249,0,0
"9967",250,101,6.75062761506276,224.670882588184,75,250,0,0
"9968",251,105,7.65439330543933,224.670882588184,75,251,0,0
"9969",252,109,7.60418410041841,224.670882588184,75,252,0,0
"9970",253,112,7.57907949790795,224.670882588184,75,253,0,0
"9971",254,115,7.4326359832636,224.670882588184,75,254,0,0
"9972",255,118,7.4326359832636,224.670882588184,75,255,0,0
"9973",256,122,7.40334728033473,224.670882588184,75,256,0,0
"9974",257,127,7.39916317991632,224.670882588184,75,257,0,0
"9975",258,130,7.14811715481172,224.670882588184,75,258,0,0
"9976",259,136,6.98075313807531,224.670882588184,75,259,0,0
"9977",260,136,6.98075313807531,224.670882588184,75,260,0,0
"9978",261,130,7.14811715481172,224.670882588184,75,261,0,0
"9979",262,127,7.18995815899582,224.670882588184,75,262,0,0
"9980",263,125,7.18995815899582,224.670882588184,75,263,0,0
"9981",264,123,7.5907949790795,224.670882588184,75,264,0,0
"9982",265,118,7.59497907949791,224.670882588184,75,265,0,0
"9983",266,115,7.88786610878661,224.670882588184,75,266,0,0
"9984",267,118,7.86276150627615,224.670882588184,75,267,0,0
"9985",268,115,7.90460251046025,224.670882588184,75,268,0,0
"9986",269,112,7.90460251046025,224.670882588184,75,269,0,0
"9987",270,118,7.73723849372385,224.670882588184,75,270,0,0
"9988",271,115,8.0092050209205,224.670882588184,75,271,0,0
"9989",272,112,8.47949790794979,224.670882588184,75,272,0,0
"9990",273,115,8.22845188284519,224.670882588184,75,273,0,0
"9991",274,118,7.77322175732218,224.670882588184,75,274,0,0
"9992",275,120,7.4744769874477,224.670882588184,75,275,0,0
"9993",276,123,7.4744769874477,224.670882588184,75,276,0,0
"9994",277,120,7.4744769874477,224.670882588184,75,277,0,0
"9995",278,125,7.4744769874477,224.670882588184,75,278,0,0
"9996",279,123,7.77322175732218,224.670882588184,75,279,0,0
"9997",280,120,8.22845188284519,224.670882588184,75,280,0,0
"9998",281,114,8.39581589958159,224.670882588184,75,281,0,0
"9999",282,117,8.39581589958159,224.670882588184,75,282,0,0
"10000",283,122,8.15313807531381,224.670882588184,75,283,0,0
"10001",284,126,7.8979079497908,224.670882588184,75,284,0,0
"10002",285,123,7.99832635983264,224.670882588184,75,285,0,0
"10003",286,126,7.54309623430962,224.670882588184,75,286,0,0
"10004",287,129,7.54309623430962,224.670882588184,75,287,0,0
"10005",288,126,7.71046025104603,224.670882588184,75,288,0,0
"10006",289,120,7.89456066945607,224.670882588184,75,289,0,0
"10007",290,125,7.89456066945607,224.670882588184,75,290,0,0
"10008",291,127,7.72719665271967,224.670882588184,75,291,0,0
"10009",292,124,7.76903765690377,224.670882588184,75,292,0,0
"10010",293,127,7.76066945606695,224.670882588184,75,293,0,0
"10011",294,125,7.92803347280335,224.670882588184,75,294,0,0
"10012",295,129,7.92803347280335,224.670882588184,75,295,0,0
"10013",296,133,7.84435146443515,224.670882588184,75,296,0,0
"10014",297,130,7.84435146443515,224.670882588184,75,297,0,0
"10015",298,135,7.6979079497908,224.670882588184,75,298,0,0
"10016",299,132,7.6979079497908,224.670882588184,75,299,0,0
"10017",300,136,7.27949790794979,224.670882588184,75,300,0,0
"10018",301,144,7.27949790794979,224.670882588184,75,301,0,0
"10019",302,136,7.27949790794979,224.670882588184,75,302,0,0
"10020",303,132,7.6979079497908,224.670882588184,75,303,0,0
"10021",304,135,7.59748953974895,224.670882588184,75,304,0,0
"10022",305,130,7.59748953974895,224.670882588184,75,305,0,0
